Time (s),AIN0-AIN1 (V)
1.269000,-0.000178
1.270000,-0.000153
1.271000,-0.000191
1.272000,-0.000131
1.273000,-0.000093
1.274000,-0.000099
1.275000,-0.000222
1.276000,-0.000118
1.277000,-0.000181
1.278000,-0.000134
1.279000,-0.000165
1.280000,-0.000140
1.281000,-0.000165
1.282000,-0.000127
1.283000,-0.000172
1.284000,-0.000150
1.285000,-0.000150
1.286000,-0.000156
1.287000,-0.000168
1.288000,-0.000187
1.289000,-0.000096
1.290000,-0.000172
1.291000,-0.000191
1.292000,-0.000191
1.293000,-0.000159
1.294000,-0.000153
1.295000,-0.000131
1.296000,-0.000184
1.297000,-0.000146
1.298000,-0.000172
1.299000,-0.000115
1.300000,-0.000181
1.301000,-0.000140
1.302000,-0.000137
1.303000,-0.000089
1.304000,-0.000140
1.305000,-0.000146
1.306000,-0.000184
1.307000,-0.000156
1.308000,-0.000162
1.309000,-0.000099
1.310000,-0.000172
1.311000,-0.000150
1.312000,-0.000168
1.313000,-0.000191
1.314000,-0.000172
1.315000,-0.000127
1.316000,-0.000159
1.317000,-0.000168
1.318000,-0.000127
1.319000,-0.000153
1.320000,-0.000172
1.321000,-0.000172
1.322000,-0.000168
1.323000,-0.000099
1.324000,-0.000134
1.325000,-0.000153
1.326000,-0.000134
1.327000,-0.000225
1.328000,-0.000112
1.329000,-0.000197
1.330000,-0.000175
1.331000,-0.000131
1.332000,-0.000156
1.333000,-0.000191
1.334000,-0.000178
1.335000,-0.000127
1.336000,-0.000159
1.337000,-0.000159
1.338000,-0.000137
1.339000,-0.000121
1.340000,-0.000197
1.341000,-0.000156
1.342000,-0.000156
1.343000,-0.000146
1.344000,-0.000184
1.345000,-0.000137
1.346000,-0.000159
1.347000,-0.000134
1.348000,-0.000197
1.349000,-0.000137
1.350000,-0.000131
1.351000,-0.000083
1.352000,-0.000146
1.353000,-0.000137
1.354000,-0.000077
1.355000,-0.000146
1.356000,-0.000156
1.357000,-0.000131
1.358000,-0.000153
1.359000,-0.000134
1.360000,-0.000162
1.361000,-0.000146
1.362000,-0.000165
1.363000,-0.000118
1.364000,-0.000153
1.365000,-0.000172
1.366000,-0.000127
1.367000,-0.000146
1.368000,-0.000134
1.369000,-0.000162
1.370000,-0.000162
1.371000,-0.000153
1.372000,-0.000156
1.373000,-0.000162
1.374000,-0.000143
1.375000,-0.000172
1.376000,-0.000162
1.377000,-0.000162
1.378000,-0.000191
1.379000,-0.000146
1.380000,-0.000175
1.381000,-0.000181
1.382000,-0.000162
1.383000,-0.000140
1.384000,-0.000184
1.385000,-0.000121
1.386000,-0.000194
1.387000,-0.000165
1.388000,-0.000140
1.389000,-0.000175
1.390000,-0.000153
1.391000,-0.000191
1.392000,-0.000156
1.393000,-0.000143
1.394000,-0.000181
1.395000,-0.000187
1.396000,-0.000178
1.397000,-0.000162
1.398000,-0.000165
1.399000,-0.000172
1.400000,-0.000131
1.401000,-0.000143
1.402000,-0.000150
1.403000,-0.000156
1.404000,-0.000124
1.405000,-0.000203
1.406000,-0.000115
1.407000,-0.000146
1.408000,-0.000121
1.409000,-0.000172
1.410000,-0.000153
1.411000,-0.000172
1.412000,-0.000134
1.413000,-0.000191
1.414000,-0.000140
1.415000,-0.000216
1.416000,-0.000150
1.417000,-0.000159
1.418000,-0.000127
1.419000,-0.000165
1.420000,-0.000124
1.421000,-0.000153
1.422000,-0.000127
1.423000,-0.000187
1.424000,-0.000089
1.425000,-0.000137
1.426000,-0.000168
1.427000,-0.000153
1.428000,-0.000146
1.429000,-0.000162
1.430000,-0.000159
1.431000,-0.000140
1.432000,-0.000105
1.433000,-0.000165
1.434000,-0.000112
1.435000,-0.000175
1.436000,-0.000140
1.437000,-0.000172
1.438000,-0.000206
1.439000,-0.000083
1.440000,-0.000184
1.441000,-0.000191
1.442000,-0.000206
1.443000,-0.000108
1.444000,-0.000146
1.445000,-0.000115
1.446000,-0.000191
1.447000,-0.000067
1.448000,-0.000229
1.449000,-0.000159
1.450000,-0.000165
1.451000,-0.000143
1.452000,-0.000172
1.453000,-0.000032
1.454000,-0.000187
1.455000,-0.000096
1.456000,-0.000165
1.457000,-0.000140
1.458000,-0.000181
1.459000,-0.000032
1.460000,-0.000194
1.461000,-0.000165
1.462000,-0.000175
1.463000,-0.000159
1.464000,-0.000146
1.465000,-0.000168
1.466000,-0.000153
1.467000,-0.000127
1.468000,-0.000153
1.469000,-0.000210
1.470000,-0.000150
1.471000,-0.000175
1.472000,-0.000165
1.473000,-0.000153
1.474000,-0.000134
1.475000,-0.000197
1.476000,-0.000134
1.477000,-0.000216
1.478000,-0.000108
1.479000,-0.000200
1.480000,-0.000162
1.481000,-0.000191
1.482000,-0.000115
1.483000,-0.000178
1.484000,-0.000058
1.485000,-0.000187
1.486000,-0.000102
1.487000,-0.000216
1.488000,-0.000093
1.489000,-0.000162
1.490000,-0.000121
1.491000,-0.000181
1.492000,-0.000124
1.493000,-0.000181
1.494000,-0.000118
1.495000,-0.000187
1.496000,-0.000197
1.497000,-0.000140
1.498000,-0.000146
1.499000,-0.000140
1.500000,-0.000102
1.501000,-0.000124
1.502000,-0.000096
1.503000,-0.000187
1.504000,-0.000127
1.505000,-0.000159
1.506000,-0.000146
1.507000,-0.000194
1.508000,-0.000105
1.509000,-0.000165
1.510000,-0.000146
1.511000,-0.000206
1.512000,-0.000115
1.513000,-0.000191
1.514000,-0.000108
1.515000,-0.000216
1.516000,-0.000150
1.517000,-0.000184
1.518000,-0.000134
1.519000,-0.000197
1.520000,-0.000134
1.521000,-0.000168
1.522000,-0.000156
1.523000,-0.000210
1.524000,-0.000140
1.525000,-0.000146
1.526000,-0.000156
1.527000,-0.000140
1.528000,-0.000143
1.529000,-0.000168
1.530000,-0.000137
1.531000,-0.000150
1.532000,-0.000134
1.533000,-0.000187
1.534000,-0.000102
1.535000,-0.000112
1.536000,-0.000184
1.537000,-0.000181
1.538000,-0.000159
1.539000,-0.000156
1.540000,-0.000165
1.541000,-0.000187
1.542000,-0.000172
1.543000,-0.000187
1.544000,-0.000178
1.545000,-0.000153
1.546000,-0.000203
1.547000,-0.000172
1.548000,-0.000241
1.549000,-0.000124
1.550000,-0.000248
1.551000,-0.000143
1.552000,-0.000213
1.553000,-0.000134
1.554000,-0.000140
1.555000,-0.000172
1.556000,-0.000159
1.557000,-0.000137
1.558000,-0.000156
1.559000,-0.000178
1.560000,-0.000127
1.561000,-0.000124
1.562000,-0.000178
1.563000,-0.000172
1.564000,-0.000150
1.565000,-0.000102
1.566000,-0.000153
1.567000,-0.000153
1.568000,-0.000146
1.569000,-0.000162
1.570000,-0.000162
1.571000,-0.000146
1.572000,-0.000080
1.573000,-0.000187
1.574000,-0.000093
1.575000,-0.000153
1.576000,-0.000146
1.577000,-0.000216
1.578000,-0.000115
1.579000,-0.000229
1.580000,-0.000143
1.581000,-0.000222
1.582000,-0.000137
1.583000,-0.000210
1.584000,-0.000102
1.585000,-0.000156
1.586000,-0.000131
1.587000,-0.000102
1.588000,-0.000143
1.589000,-0.000156
1.590000,-0.000162
1.591000,-0.000184
1.592000,-0.000150
1.593000,-0.000146
1.594000,-0.000184
1.595000,-0.000134
1.596000,-0.000181
1.597000,-0.000131
1.598000,-0.000181
1.599000,-0.000153
1.600000,-0.000225
1.601000,-0.000134
1.602000,-0.000150
1.603000,-0.000108
1.604000,-0.000175
1.605000,-0.000159
1.606000,-0.000165
1.607000,-0.000181
1.608000,-0.000168
1.609000,-0.000096
1.610000,-0.000178
1.611000,-0.000172
1.612000,-0.000080
1.613000,-0.000159
1.614000,-0.000150
1.615000,-0.000213
1.616000,-0.000150
1.617000,-0.000146
1.618000,-0.000159
1.619000,-0.000216
1.620000,-0.000168
1.621000,-0.000172
1.622000,-0.000153
1.623000,-0.000131
1.624000,-0.000131
1.625000,-0.000137
1.626000,-0.000099
1.627000,-0.000115
1.628000,-0.000131
1.629000,-0.000146
1.630000,-0.000168
1.631000,-0.000181
1.632000,-0.000140
1.633000,-0.000178
1.634000,-0.000187
1.635000,-0.000143
1.636000,-0.000210
1.637000,-0.000184
1.638000,-0.000080
1.639000,-0.000137
1.640000,-0.000146
1.641000,-0.000134
1.642000,-0.000102
1.643000,-0.000162
1.644000,-0.000159
1.645000,-0.000150
1.646000,-0.000137
1.647000,-0.000187
1.648000,-0.000140
1.649000,-0.000197
1.650000,-0.000162
1.651000,-0.000184
1.652000,-0.000168
1.653000,-0.000181
1.654000,-0.000064
1.655000,-0.000153
1.656000,-0.000146
1.657000,-0.000115
1.658000,-0.000127
1.659000,-0.000191
1.660000,-0.000150
1.661000,-0.000178
1.662000,-0.000112
1.663000,-0.000178
1.664000,-0.000165
1.665000,-0.000200
1.666000,-0.000146
1.667000,-0.000181
1.668000,-0.000159
1.669000,-0.000194
1.670000,-0.000105
1.671000,-0.000210
1.672000,-0.000159
1.673000,-0.000191
1.674000,-0.000156
1.675000,-0.000184
1.676000,-0.000137
1.677000,-0.000058
1.678000,-0.000175
1.679000,-0.000159
1.680000,-0.000137
1.681000,-0.000131
1.682000,-0.000229
1.683000,-0.000137
1.684000,-0.000156
1.685000,-0.000137
1.686000,-0.000168
1.687000,-0.000118
1.688000,-0.000137
1.689000,-0.000156
1.690000,-0.000165
1.691000,-0.000089
1.692000,-0.000168
1.693000,-0.000102
1.694000,-0.000187
1.695000,-0.000134
1.696000,-0.000181
1.697000,-0.000137
1.698000,-0.000178
1.699000,-0.000115
1.700000,-0.000150
1.701000,-0.000162
1.702000,-0.000140
1.703000,-0.000143
1.704000,-0.000121
1.705000,-0.000210
1.706000,-0.000131
1.707000,-0.000222
1.708000,-0.000058
1.709000,-0.000257
1.710000,-0.000168
1.711000,-0.000178
1.712000,-0.000077
1.713000,-0.000175
1.714000,-0.000146
1.715000,-0.000181
1.716000,-0.000184
1.717000,-0.000172
1.718000,-0.000172
1.719000,-0.000137
1.720000,-0.000140
1.721000,-0.000134
1.722000,-0.000137
1.723000,-0.000115
1.724000,-0.000134
1.725000,-0.000203
1.726000,-0.000127
1.727000,-0.000162
1.728000,-0.000131
1.729000,-0.000143
1.730000,-0.000089
1.731000,-0.000172
1.732000,-0.000140
1.733000,-0.000168
1.734000,-0.000143
1.735000,-0.000134
1.736000,-0.000146
1.737000,-0.000146
1.738000,-0.000102
1.739000,-0.000096
1.740000,-0.000105
1.741000,-0.000150
1.742000,-0.000159
1.743000,-0.000159
1.744000,-0.000165
1.745000,-0.000153
1.746000,-0.000150
1.747000,-0.000191
1.748000,-0.000137
1.749000,-0.000124
1.750000,-0.000194
1.751000,-0.000153
1.752000,-0.000131
1.753000,-0.000197
1.754000,-0.000184
1.755000,-0.000131
1.756000,-0.000143
1.757000,-0.000093
1.758000,-0.000121
1.759000,-0.000194
1.760000,-0.000115
1.761000,-0.000140
1.762000,-0.000156
1.763000,-0.000124
1.764000,-0.000203
1.765000,-0.000172
1.766000,-0.000064
1.767000,-0.000210
1.768000,-0.000162
1.769000,-0.000146
1.770000,-0.000140
1.771000,-0.000159
1.772000,-0.000150
1.773000,-0.000178
1.774000,-0.000121
1.775000,-0.000165
1.776000,-0.000150
1.777000,-0.000143
1.778000,-0.000131
1.779000,-0.000121
1.780000,-0.000229
1.781000,-0.000146
1.782000,-0.000165
1.783000,-0.000137
1.784000,-0.000172
1.785000,-0.000162
1.786000,-0.000096
1.787000,-0.000175
1.788000,-0.000143
1.789000,-0.000140
1.790000,-0.000175
1.791000,-0.000165
1.792000,-0.000124
1.793000,-0.000162
1.794000,-0.000121
1.795000,-0.000178
1.796000,-0.000143
1.797000,-0.000200
1.798000,-0.000140
1.799000,-0.000184
1.800000,-0.000134
1.801000,-0.000213
1.802000,-0.000127
1.803000,-0.000178
1.804000,-0.000143
1.805000,-0.000153
1.806000,-0.000146
1.807000,-0.000140
1.808000,-0.000206
1.809000,-0.000197
1.810000,-0.000165
1.811000,-0.000153
1.812000,-0.000162
1.813000,-0.000121
1.814000,-0.000197
1.815000,-0.000134
1.816000,-0.000156
1.817000,-0.000153
1.818000,-0.000165
1.819000,-0.000108
1.820000,-0.000203
1.821000,-0.000115
1.822000,-0.000187
1.823000,-0.000172
1.824000,-0.000156
1.825000,-0.000146
1.826000,-0.000187
1.827000,-0.000210
1.828000,-0.000187
1.829000,-0.000181
1.830000,-0.000210
1.831000,-0.000165
1.832000,-0.000216
1.833000,-0.000143
1.834000,-0.000165
1.835000,-0.000153
1.836000,-0.000178
1.837000,-0.000070
1.838000,-0.000140
1.839000,-0.000156
1.840000,-0.000140
1.841000,-0.000127
1.842000,-0.000191
1.843000,-0.000127
1.844000,-0.000200
1.845000,-0.000219
1.846000,-0.000172
1.847000,-0.000102
1.848000,-0.000210
1.849000,-0.000143
1.850000,-0.000093
1.851000,-0.000137
1.852000,-0.000159
1.853000,-0.000146
1.854000,-0.000156
1.855000,-0.000134
1.856000,-0.000187
1.857000,-0.000127
1.858000,-0.000194
1.859000,-0.000121
1.860000,-0.000165
1.861000,-0.000175
1.862000,-0.000178
1.863000,-0.000089
1.864000,-0.000232
1.865000,-0.000108
1.866000,-0.000165
1.867000,-0.000194
1.868000,-0.000165
1.869000,-0.000137
1.870000,-0.000184
1.871000,-0.000118
1.872000,-0.000232
1.873000,-0.000102
1.874000,-0.000222
1.875000,-0.000127
1.876000,-0.000093
1.877000,-0.000143
1.878000,-0.000134
1.879000,-0.000178
1.880000,-0.000127
1.881000,-0.000146
1.882000,-0.000162
1.883000,-0.000150
1.884000,-0.000146
1.885000,-0.000159
1.886000,-0.000159
1.887000,-0.000172
1.888000,-0.000127
1.889000,-0.000178
1.890000,-0.000134
1.891000,-0.000187
1.892000,-0.000086
1.893000,-0.000168
1.894000,-0.000121
1.895000,-0.000137
1.896000,-0.000146
1.897000,-0.000137
1.898000,-0.000137
1.899000,-0.000175
1.900000,-0.000146
1.901000,-0.000181
1.902000,-0.000089
1.903000,-0.000222
1.904000,-0.000178
1.905000,-0.000191
1.906000,-0.000140
1.907000,-0.000159
1.908000,-0.000181
1.909000,-0.000121
1.910000,-0.000187
1.911000,-0.000172
1.912000,-0.000181
1.913000,-0.000102
1.914000,-0.000168
1.915000,-0.000150
1.916000,-0.000172
1.917000,-0.000146
1.918000,-0.000184
1.919000,-0.000159
1.920000,-0.000197
1.921000,-0.000162
1.922000,-0.000178
1.923000,-0.000143
1.924000,-0.000156
1.925000,-0.000115
1.926000,-0.000127
1.927000,-0.000121
1.928000,-0.000143
1.929000,-0.000020
1.930000,-0.000165
1.931000,-0.000137
1.932000,-0.000187
1.933000,-0.000181
1.934000,-0.000178
1.935000,-0.000150
1.936000,-0.000175
1.937000,-0.000178
1.938000,-0.000124
1.939000,-0.000127
1.940000,-0.000137
1.941000,-0.000140
1.942000,-0.000172
1.943000,-0.000131
1.944000,-0.000156
1.945000,-0.000137
1.946000,-0.000143
1.947000,-0.000178
1.948000,-0.000096
1.949000,-0.000036
1.950000,-0.000181
1.951000,-0.000172
1.952000,-0.000143
1.953000,-0.000143
1.954000,-0.000112
1.955000,-0.000153
1.956000,-0.000150
1.957000,-0.000178
1.958000,-0.000146
1.959000,-0.000159
1.960000,-0.000156
1.961000,-0.000150
1.962000,-0.000191
1.963000,-0.000108
1.964000,-0.000140
1.965000,-0.000172
1.966000,-0.000115
1.967000,-0.000156
1.968000,-0.000191
1.969000,-0.000143
1.970000,-0.000184
1.971000,-0.000187
1.972000,-0.000150
1.973000,-0.000162
1.974000,-0.000140
1.975000,-0.000184
1.976000,-0.000127
1.977000,-0.000086
1.978000,-0.000137
1.979000,-0.000168
1.980000,-0.000172
1.981000,-0.000172
1.982000,-0.000153
1.983000,-0.000143
1.984000,-0.000168
1.985000,-0.000165
1.986000,-0.000124
1.987000,-0.000210
1.988000,-0.000086
1.989000,-0.000165
1.990000,-0.000093
1.991000,-0.000194
1.992000,-0.000112
1.993000,-0.000178
1.994000,-0.000127
1.995000,-0.000127
1.996000,-0.000162
1.997000,-0.000127
1.998000,-0.000168
1.999000,-0.000156
2.000000,-0.000184
2.001000,-0.000121
2.002000,-0.000206
2.003000,-0.000134
2.004000,-0.000153
2.005000,-0.000131
2.006000,-0.000197
2.007000,-0.000172
2.008000,-0.000172
2.009000,-0.000156
2.010000,-0.000178
2.011000,-0.000159
2.012000,-0.000131
2.013000,-0.000187
2.014000,-0.000146
2.015000,-0.000159
2.016000,-0.000206
2.017000,-0.000131
2.018000,-0.000165
2.019000,-0.000168
2.020000,-0.000178
2.021000,-0.000165
2.022000,-0.000140
2.023000,-0.000162
2.024000,-0.000140
2.025000,-0.000137
2.026000,-0.000105
2.027000,-0.000168
2.028000,-0.000153
2.029000,-0.000162
2.030000,-0.000156
2.031000,-0.000175
2.032000,-0.000134
2.033000,-0.000140
2.034000,-0.000168
2.035000,-0.000153
2.036000,-0.000105
2.037000,-0.000203
2.038000,-0.000121
2.039000,-0.000172
2.040000,-0.000159
2.041000,-0.000143
2.042000,-0.000127
2.043000,-0.000172
2.044000,-0.000105
2.045000,-0.000140
2.046000,-0.000162
2.047000,-0.000134
2.048000,-0.000077
2.049000,-0.000159
2.050000,-0.000156
2.051000,-0.000127
2.052000,-0.000159
2.053000,-0.000118
2.054000,-0.000140
2.055000,-0.000162
2.056000,-0.000121
2.057000,-0.000191
2.058000,-0.000146
2.059000,-0.000159
2.060000,-0.000172
2.061000,-0.000184
2.062000,-0.000146
2.063000,-0.000159
2.064000,-0.000140
2.065000,-0.000178
2.066000,-0.000150
2.067000,-0.000140
2.068000,-0.000112
2.069000,-0.000197
2.070000,-0.000127
2.071000,-0.000127
2.072000,-0.000121
2.073000,-0.000150
2.074000,-0.000070
2.075000,-0.000150
2.076000,-0.000140
2.077000,-0.000143
2.078000,-0.000146
2.079000,-0.000153
2.080000,-0.000137
2.081000,-0.000108
2.082000,-0.000178
2.083000,-0.000108
2.084000,-0.000248
2.085000,-0.000096
2.086000,-0.000267
2.087000,-0.000108
2.088000,-0.000153
2.089000,-0.000086
2.090000,-0.000175
2.091000,-0.000137
2.092000,-0.000121
2.093000,-0.000181
2.094000,-0.000134
2.095000,-0.000172
2.096000,-0.000146
2.097000,-0.000061
2.098000,-0.000143
2.099000,-0.000115
2.100000,-0.000153
2.101000,-0.000168
2.102000,-0.000168
2.103000,-0.000172
2.104000,-0.000108
2.105000,-0.000197
2.106000,-0.000105
2.107000,-0.000134
2.108000,-0.000168
2.109000,-0.000187
2.110000,-0.000039
2.111000,-0.000203
2.112000,-0.000089
2.113000,-0.000172
2.114000,-0.000150
2.115000,-0.000172
2.116000,-0.000165
2.117000,-0.000159
2.118000,-0.000150
2.119000,-0.000156
2.120000,-0.000156
2.121000,-0.000083
2.122000,-0.000153
2.123000,-0.000115
2.124000,-0.000162
2.125000,-0.000146
2.126000,-0.000140
2.127000,-0.000153
2.128000,-0.000168
2.129000,-0.000153
2.130000,-0.000197
2.131000,-0.000191
2.132000,-0.000146
2.133000,-0.000178
2.134000,-0.000178
2.135000,-0.000165
2.136000,-0.000172
2.137000,-0.000146
2.138000,-0.000121
2.139000,-0.000121
2.140000,-0.000143
2.141000,-0.000112
2.142000,-0.000150
2.143000,-0.000172
2.144000,-0.000184
2.145000,-0.000178
2.146000,-0.000165
2.147000,-0.000200
2.148000,-0.000127
2.149000,-0.000156
2.150000,-0.000061
2.151000,-0.000127
2.152000,-0.000105
2.153000,-0.000146
2.154000,-0.000146
2.155000,-0.000153
2.156000,-0.000089
2.157000,-0.000178
2.158000,-0.000131
2.159000,-0.000159
2.160000,-0.000191
2.161000,-0.000105
2.162000,-0.000131
2.163000,-0.000118
2.164000,-0.000105
2.165000,-0.000131
2.166000,-0.000156
2.167000,-0.000150
2.168000,-0.000159
2.169000,-0.000222
2.170000,-0.000153
2.171000,-0.000156
2.172000,-0.000146
2.173000,-0.000150
2.174000,-0.000156
2.175000,-0.000175
2.176000,-0.000143
2.177000,-0.000210
2.178000,-0.000140
2.179000,-0.000153
2.180000,-0.000168
2.181000,-0.000159
2.182000,-0.000178
2.183000,-0.000153
2.184000,-0.000156
2.185000,-0.000156
2.186000,-0.000172
2.187000,-0.000140
2.188000,-0.000168
2.189000,-0.000175
2.190000,-0.000146
2.191000,-0.000162
2.192000,-0.000115
2.193000,-0.000203
2.194000,-0.000121
2.195000,-0.000153
2.196000,-0.000115
2.197000,-0.000074
2.198000,-0.000150
2.199000,-0.000153
2.200000,-0.000219
2.201000,-0.000112
2.202000,-0.000178
2.203000,-0.000162
2.204000,-0.000181
2.205000,-0.000131
2.206000,-0.000168
2.207000,-0.000168
2.208000,-0.000172
2.209000,-0.000156
2.210000,-0.000168
2.211000,-0.000153
2.212000,-0.000159
2.213000,-0.000127
2.214000,-0.000131
2.215000,-0.000140
2.216000,-0.000124
2.217000,-0.000197
2.218000,-0.000134
2.219000,-0.000140
2.220000,-0.000143
2.221000,-0.000121
2.222000,-0.000168
2.223000,-0.000206
2.224000,-0.000159
2.225000,-0.000150
2.226000,-0.000026
2.227000,-0.000121
2.228000,-0.000134
2.229000,-0.000127
2.230000,-0.000118
2.231000,-0.000165
2.232000,-0.000165
2.233000,-0.000213
2.234000,-0.000219
2.235000,-0.000168
2.236000,-0.000168
2.237000,-0.000175
2.238000,-0.000127
2.239000,-0.000134
2.240000,-0.000153
2.241000,-0.000172
2.242000,-0.000143
2.243000,-0.000156
2.244000,-0.000178
2.245000,-0.000210
2.246000,-0.000137
2.247000,-0.000153
2.248000,-0.000153
2.249000,-0.000140
2.250000,-0.000172
2.251000,-0.000159
2.252000,-0.000137
2.253000,-0.000172
2.254000,-0.000067
2.255000,-0.000159
2.256000,-0.000175
2.257000,-0.000150
2.258000,-0.000162
2.259000,-0.000159
2.260000,-0.000112
2.261000,-0.000077
2.262000,-0.000159
2.263000,-0.000036
2.264000,-0.000178
2.265000,-0.000137
2.266000,-0.000131
2.267000,-0.000210
2.268000,-0.000153
2.269000,-0.000108
2.270000,-0.000153
2.271000,-0.000153
2.272000,-0.000127
2.273000,-0.000222
2.274000,-0.000150
2.275000,-0.000168
2.276000,-0.000127
2.277000,-0.000181
2.278000,-0.000127
2.279000,-0.000159
2.280000,-0.000181
2.281000,-0.000140
2.282000,-0.000168
2.283000,-0.000156
2.284000,-0.000178
2.285000,-0.000143
2.286000,-0.000181
2.287000,-0.000172
2.288000,-0.000184
2.289000,-0.000140
2.290000,-0.000134
2.291000,-0.000127
2.292000,-0.000124
2.293000,-0.000175
2.294000,-0.000150
2.295000,-0.000137
2.296000,-0.000146
2.297000,-0.000070
2.298000,-0.000080
2.299000,-0.000175
2.300000,-0.000137
2.301000,-0.000165
2.302000,-0.000165
2.303000,-0.000184
2.304000,-0.000162
2.305000,-0.000210
2.306000,-0.000140
2.307000,-0.000153
2.308000,-0.000131
2.309000,-0.000162
2.310000,-0.000150
2.311000,-0.000162
2.312000,-0.000140
2.313000,-0.000080
2.314000,-0.000153
2.315000,-0.000146
2.316000,-0.000159
2.317000,-0.000127
2.318000,-0.000165
2.319000,-0.000134
2.320000,-0.000175
2.321000,-0.000184
2.322000,-0.000162
2.323000,-0.000127
2.324000,-0.000203
2.325000,-0.000115
2.326000,-0.000178
2.327000,-0.000216
2.328000,-0.000146
2.329000,-0.000191
2.330000,-0.000197
2.331000,-0.000112
2.332000,-0.000172
2.333000,-0.000124
2.334000,-0.000140
2.335000,-0.000134
2.336000,-0.000146
2.337000,-0.000102
2.338000,-0.000156
2.339000,-0.000150
2.340000,-0.000178
2.341000,-0.000178
2.342000,-0.000187
2.343000,-0.000070
2.344000,-0.000238
2.345000,-0.000121
2.346000,-0.000194
2.347000,-0.000153
2.348000,-0.000168
2.349000,-0.000121
2.350000,-0.000121
2.351000,-0.000140
2.352000,-0.000162
2.353000,-0.000146
2.354000,-0.000172
2.355000,-0.000159
2.356000,-0.000168
2.357000,-0.000172
2.358000,-0.000150
2.359000,-0.000156
2.360000,-0.000222
2.361000,-0.000162
2.362000,-0.000165
2.363000,-0.000137
2.364000,-0.000118
2.365000,-0.000184
2.366000,-0.000168
2.367000,-0.000124
2.368000,-0.000134
2.369000,-0.000175
2.370000,-0.000194
2.371000,-0.000140
2.372000,-0.000143
2.373000,-0.000102
2.374000,-0.000181
2.375000,-0.000137
2.376000,-0.000203
2.377000,-0.000156
2.378000,-0.000197
2.379000,-0.000146
2.380000,-0.000184
2.381000,-0.000134
2.382000,-0.000165
2.383000,-0.000153
2.384000,-0.000156
2.385000,-0.000178
2.386000,-0.000165
2.387000,-0.000200
2.388000,-0.000099
2.389000,-0.000143
2.390000,-0.000137
2.391000,-0.000168
2.392000,-0.000150
2.393000,-0.000194
2.394000,-0.000118
2.395000,-0.000184
2.396000,-0.000150
2.397000,-0.000178
2.398000,-0.000150
2.399000,-0.000168
2.400000,-0.000140
2.401000,-0.000159
2.402000,-0.000140
2.403000,-0.000143
2.404000,-0.000070
2.405000,-0.000146
2.406000,-0.000127
2.407000,-0.000118
2.408000,-0.000184
2.409000,-0.000118
2.410000,-0.000191
2.411000,-0.000121
2.412000,-0.000191
2.413000,-0.000121
2.414000,-0.000191
2.415000,-0.000121
2.416000,-0.000187
2.417000,-0.000093
2.418000,-0.000219
2.419000,-0.000172
2.420000,-0.000210
2.421000,-0.000140
2.422000,-0.000124
2.423000,-0.000115
2.424000,-0.000150
2.425000,-0.000156
2.426000,-0.000162
2.427000,-0.000124
2.428000,-0.000175
2.429000,-0.000156
2.430000,-0.000140
2.431000,-0.000184
2.432000,-0.000140
2.433000,-0.000162
2.434000,-0.000191
2.435000,-0.000089
2.436000,-0.000156
2.437000,-0.000162
2.438000,-0.000184
2.439000,-0.000153
2.440000,-0.000143
2.441000,-0.000115
2.442000,-0.000175
2.443000,-0.000191
2.444000,-0.000178
2.445000,-0.000153
2.446000,-0.000210
2.447000,-0.000121
2.448000,-0.000175
2.449000,-0.000134
2.450000,-0.000187
2.451000,-0.000140
2.452000,-0.000127
2.453000,-0.000146
2.454000,-0.000210
2.455000,-0.000115
2.456000,-0.000127
2.457000,-0.000134
2.458000,-0.000172
2.459000,-0.000165
2.460000,-0.000222
2.461000,-0.000229
2.462000,-0.000222
2.463000,-0.000121
2.464000,-0.000168
2.465000,-0.000153
2.466000,-0.000165
2.467000,-0.000105
2.468000,-0.000197
2.469000,-0.000191
2.470000,-0.000172
2.471000,-0.000229
2.472000,-0.000153
2.473000,-0.000118
2.474000,-0.000146
2.475000,-0.000200
2.476000,-0.000146
2.477000,-0.000210
2.478000,-0.000153
2.479000,-0.000156
2.480000,-0.000124
2.481000,-0.000172
2.482000,-0.000140
2.483000,-0.000172
2.484000,-0.000140
2.485000,-0.000210
2.486000,-0.000150
2.487000,-0.000140
2.488000,-0.000150
2.489000,-0.000210
2.490000,-0.000093
2.491000,-0.000165
2.492000,-0.000143
2.493000,-0.000153
2.494000,-0.000165
2.495000,-0.000162
2.496000,-0.000184
2.497000,-0.000203
2.498000,-0.000140
2.499000,-0.000134
2.500000,-0.000162
2.501000,-0.000159
2.502000,-0.000143
2.503000,-0.000159
2.504000,-0.000175
2.505000,-0.000159
2.506000,-0.000140
2.507000,-0.000121
2.508000,-0.000194
2.509000,-0.000121
2.510000,-0.000203
2.511000,-0.000137
2.512000,-0.000200
2.513000,-0.000093
2.514000,-0.000235
2.515000,-0.000118
2.516000,-0.000162
2.517000,-0.000108
2.518000,-0.000216
2.519000,-0.000121
2.520000,-0.000165
2.521000,-0.000127
2.522000,-0.000159
2.523000,-0.000118
2.524000,-0.000140
2.525000,-0.000115
2.526000,-0.000162
2.527000,-0.000102
2.528000,-0.000187
2.529000,-0.000162
2.530000,-0.000140
2.531000,-0.000168
2.532000,-0.000153
2.533000,-0.000159
2.534000,-0.000153
2.535000,-0.000108
2.536000,-0.000137
2.537000,-0.000140
2.538000,-0.000102
2.539000,-0.000191
